id_pais,pais,id_departamento,departamento,id_provincia,provincia,id_municipio,municipio,id_nombre_completo,nombre_completo,id_organizacion_politica,organizacion_politica,id_cargo,cargo
1,Bolivia,2,La Paz,22,Gualberto Villarroel,44,Chacarilla,167,JHONNY JUAN MAMANI FLORES,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,45,Charaña,168,RICHARD MONTEVILLA MONTES,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,45,Charaña,169,MARTIN VILLALOBOS MAMANI,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,23,Bautista Saavedra,46,Charazani,170,JOSE MENDOZA BARRERA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,23,Bautista Saavedra,46,Charazani,171,SANTIAGO PEDRO COARITE GUZMAN,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,47,Chua Cocani,172,JHONNY COARITE CHARCA,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,47,Chua Cocani,173,DELFIN MOYA NACHO,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,47,Chua Cocani,174,MAURO YUJRA COLQUEHUANCA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,47,Chua Cocani,175,ALFONSO POMA COARITE,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,48,Chulumani,176,IMMER HUANCA KAPAJAÑA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,177,MANUEL MORALES PACHECO,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,178,SANDRO MAMANI MAMANI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,179,NESTOR ALEJANDRO QUENALLATA QUENALLATA,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,180,RENE BLANCO CAYO,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,181,FELIX MOLLO FUÑO,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,182,RONALD TEDDY ANGLES AVENDAÑO,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,15,Muñecas,49,Chuma,183,VICTOR VILLARREAL MAYTA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,50,Collana,184,SILVIA AGUILAR MENDEZ,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,50,Collana,185,VICENTA PILCO TITO,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,50,Collana,186,GILBERTO CUSSY PILCO,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,50,Collana,187,RAMIRO JULIO PILCO ESCOBAR,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,50,Collana,188,NESTOR HUAYNOCA CHAMPANI,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,51,Colquencha,189,MIGUEL MAMANI HUANCA,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,16,Aroma,51,Colquencha,190,ROSA VIRGINIA YUGRA FERNANDEZ,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,191,REYNALDO CACERES ALEGRE,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,192,ELOY CHOQUE MAMANI,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,193,WILLAM ELMER TORREZ HIDALGO,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,194,SEGUNDINO FERNANDEZ MARTINEZ,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,195,PATRICIO HUANCA CHOQUE,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,196,VICTOR HUGO CARVAJAL MENDOZA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,52,Colquiri,197,SALVADOR CONDORI LUIS,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,53,Comanche,198,HUMBERTO VALLE HUCHANI,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,53,Comanche,199,RONALD HUANCA TITO,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,53,Comanche,200,HUGO CATARI PATTI,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,53,Comanche,201,DAVID CHURQUI CHURA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,54,Combaya,202,ELOY SANTANDER LOAYZA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,55,Copacabana,203,NORKA ROSARIO CUSSI SUXO,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,55,Copacabana,204,JAIME VELASQUEZ RAMOS,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,55,Copacabana,205,NILDA CHOQUE RODRIGUEZ,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,26,Manco Kapac,55,Copacabana,206,FERNANDO HERRERA TUDELA,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,56,Coripata,207,VIDEL RODOLFO GARCIA CHAVEZ,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,56,Coripata,208,WILSON ENRIQUE MANGUDO LAZARTE,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,56,Coripata,209,RAMIRO BALMACEDA CHUQUIMIA,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,56,Coripata,210,JULIO SALINAS BALLIVIAN,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,56,Coripata,211,FREDDY VELASQUEZ APARICIO,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,57,Corocoro,212,ABRAHAM CUSICANQUI PACO,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,57,Corocoro,213,PASCUAL MAMANI GUTIERREZ,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,57,Corocoro,214,MARIO FIDEL QUISBERT VILLCA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,57,Corocoro,215,BENIGNO MAMANI DAZA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,20,Pacajes,57,Corocoro,216,SARA MATILDE CONDORI TARQUI,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,217,MARCOS CLAUDIO COS CUSI,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,218,ANGEL MIRANDA HUANCA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,219,ALEX GIOBANI ARTEAGA MAMANI,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,220,JOSE CUYUÑA CHAVEZ,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,221,KAREN CALLISAYA DAZA,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,222,OSWALDO ASTORGAS CRESPO,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,223,GUIDO ADUVIRI CONDORI,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,224,RENE MARTIN VARGAS CONDORI,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,27,Nor Yungas,58,Coroico,225,NILO VASQUEZ REY,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,23,Bautista Saavedra,59,Curva,226,LIBERMAN FERNANDEZ SALAZAR,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,23,Bautista Saavedra,59,Curva,227,RENE ROMER LLAVES QUISBERT,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,60,Desaguadero,228,RONAL WILDER QUISPE MAMANI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,60,Desaguadero,229,RAUL ABEL CHOQUE TICONA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,60,Desaguadero,230,ISIDRO HENRY MAMANI CERDA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,231,TAHUICHI TAHUICHI QUISPE,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,232,OSCAR ZENON HUANCA SILVA,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,233,WILMER OMAR PATTI TITO,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,234,ELISER NEMESIO ROCA TANCARA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,235,PABLO CALLIZAYA AJAHUANA,25,MOVIMIENTO NACIONALISTA REVOLUCIONARIO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,236,SIMON WILMER GALVEZ JIMENEZ,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,237,SIMON SERGIO CHOQUE SIÑANI,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,238,DAVID FREDDY MAMANI SILVESTRE,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,239,OSCAR ELIAS CHOQUE,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,240,GABRIEL SEVERO MAMANI ORTIZ,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,241,YOACIR JESUS CALAMANI BARRIENTOS,26,FRENTE DE UNIDAD NACIONAL,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,242,DAVID BRAULIO VARGAS FLORES,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,243,ESTEBAN ALFREDO PATI PARI,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,244,OSCAR CHIRINOS ALANOCA,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,61,El Alto,245,JOSE LUIS PAREDES SANCHEZ,27,PRIMERO-EL-ALTO,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,62,Escoma,246,JUAN QUENALLATA QUISPE,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,62,Escoma,247,YHONNY ADOLFO LAIME YANARICO,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,63,Guanay,248,PABLO BERNAL GARCIA,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,63,Guanay,249,TANIA GUADAMA NINA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,63,Guanay,250,ROGER COATA APURI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,63,Guanay,251,MARIA ELENA AMOS TICONA,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,252,MIGUEL MAMANI MAYTA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,253,BLANCA FANNY QUISPE FERNANDEZ,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,254,MAGALY TANIA HUANCA CHUQUIMIA,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,255,ASCENCIO FLORES CHOQUEHUANCA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,256,ALVARO MAMANI ULO,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,257,EVER JOSE LOZA HUANQUIRI,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,64,Huarina,258,GONZALO SANTOS YUJRA PIZA,12,AUTONOMÍA PARA BOLIVIA SÚMATE,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,65,Huatajata,259,ROGER PEDRO APAZA HUAÑAPACO,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,65,Huatajata,260,RUBEN FREDDY QUISPE GUTIERREZ,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,65,Huatajata,261,MILTON CHOQUE QUISPE,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,11,Omasuyos,65,Huatajata,262,PEDRO CAHUAYA APAZA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,66,Humanata,263,ROGELIO CALLE JANCO,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,66,Humanata,264,VICTOR FIDEL CHURA CONDORI,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,66,Humanata,265,RENE QUEA HUANCA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,66,Humanata,266,FRANCISCO MENDOZA CONDORI,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,66,Humanata,267,NOLBERTO QUISPE CALLA,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,66,Humanata,268,EDGAR SILLO RAMIREZ,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,67,Ichoca,269,AGAPITO CABEZAS TARQUI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,67,Ichoca,270,JUAN CARLOS MANUEL AQUINO,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,68,Inquisivi,271,OSCAR ALCAZAR CORDOVA,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,68,Inquisivi,272,JHONNY CONDORI GARNICA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,68,Inquisivi,273,ELIAS MAMANI CALIZAYA,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,19,Inquisivi,68,Inquisivi,274,MARIO GUARDIA CALLE,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,69,Irupana,275,SAVINA ANDRADE MAMANI,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,69,Irupana,276,CLEMENTE MAMANI CONDORENA,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,69,Irupana,277,DAVID ARO QUISPE,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,69,Irupana,278,ESTANISLAO JEIVERT PAÑUNI HERNANDEZ,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,69,Irupana,279,HUGO BERTI CHACON CASTRO,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,70,Ixiamas,280,PEDRO ROMAN CRESPO,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,70,Ixiamas,281,ROBERTO CARLOS ESPINOZA CONDORI,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,70,Ixiamas,282,ELIO ESTEBAN ZAMBRANA SILILI,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,30,Abel Iturralde,70,Ixiamas,283,RUBEN FELIX GUERRA DUEÑAS,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,71,Jesús de Machaka,284,RONALD GUARACHI ASISTIRI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,71,Jesús de Machaka,285,IVAN CALLE SANCHEZ,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,71,Jesús de Machaka,286,RIDER GONZALO CALLISAYA QUENTA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,71,Jesús de Machaka,287,JAVIER MAMANI QUINTA,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,71,Jesús de Machaka,288,ABDON ISMAEL AJNOTA TITO,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,72,La (Marka) San Andrés de Machaca,289,WILFREDO CHINCHE QUISPE,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,28,Ingavi,72,La (Marka) San Andrés de Machaca,290,EDWIN GERARDO RAMIREZ AJORURO,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,291,PASCUAL MAMANI MARCA,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,292,JOSE ARMANDO CALLE RAMIREZ,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,293,JENRRY TUNQUI SIÑANI,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,294,FRUCTUOSO DELGADO QUISPE,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,295,WILMER ARIEL CONDE MICHUA,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,296,ROBERTO MONASTERIOS CALAMANI,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,297,ELIO GONZALO ASCENCIO CALLIZAYA,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,298,BENJAMIN QUISBERT SILVA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,299,CESAR RONALD ZAMORANO QUIROZ,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,300,MARCIAL CHAMBILLA YUJRA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,24,Sud Yungas,73,La Asunta,301,SOLEDAD SANGUEZA GUZMAN,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,302,MATEO VELASCO CONDORI,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,303,RAMIRO ARIAS ALI,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,304,GONZALO ABAT QUISPE TICONA,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,305,LUCIO MAMANI MONRROY,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,306,JUAN GERMAN MAYNAZA,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,307,EDWIN RUBEN CORNEJO PAXI,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,308,MARCOS IVAN APAZA MORALES,24,ALIANZA UNIDOS POR LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,309,CARLOS ISAAC APAZA CHURA,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,310,LUCIANA CONDORI CONDORI,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,311,VICENTE YUJRA CORONADO,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,17,Los Andes,74,Laja,312,ETSON MACHACA MACHACA,17,SUMA POR EL BIEN COMÚN,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,75,Luribay,313,ANDRES EDGAR VASQUEZ SILES,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,75,Luribay,314,MARIO CACERES CALLE,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,75,Luribay,315,IVAN DEHEZA MAMANI,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,75,Luribay,316,EDDY GONZALO AGUILAR CANAZA,1,MOVIMIENTO TERCER SISTEMA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,75,Luribay,317,JORGE ARMANDO SANIZO MACHACA,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,76,Malla,318,WILSON PEREZ OCHOA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,18,Loayza,76,Malla,319,FREDDY AMPUERO ARANDA,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,77,Mapiri,320,ARIEL VALENCIA MORALES,14,ALIANZA SOCIAL PATRIOTICA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,77,Mapiri,321,SANDRA SALAS PAMURI,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,77,Mapiri,322,ALFREDO TEODORO APAZA QUISBERT,3,LIBERTAD Y REPÚBLICA,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,77,Mapiri,323,DANIELO PAMURI NAY,19,PARTIDO DEMOCRATA CRISTIANO,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,77,Mapiri,324,ELOISA PIZA ZUÑIGA,20,ALIANZA PATRIA SOL,1,Alcalde
1,Bolivia,2,La Paz,25,Larecaja,77,Mapiri,325,MIRKO JEAN PIERRE COLDISCH INFANTE,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,326,JUSTO CORNEJO CHOQUE,13,VENCEREMOS,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,327,REINI GEMA CALLIZAYA POMA,23,SOMOS LA PAZ,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,328,EVER GUSTAVO VENEGAS RAMOS,15,UNION POR EL CAMBIO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,329,ALBERTO CAETANO RODRIGUEZ HUARAS,16,INNOVACION HUMANA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,330,BAILON ALBERTO QUISPE FLORES,22,VAMOS INTEGRANDO EL DESARROLLO AUTONOMICO,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,331,LUIS MIGUEL MURILLO ROJAS,7,FRENTE REVOLUCIONARIO DE IZQUIERDA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,332,JAIME PAUCARA TARQUI,5,NUEVA GENERACIÓN PATRIÓTICA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,333,EDITH ELISA POMA CUEVAS,21,MOVIMIENTO POR LA SOBERANIA,1,Alcalde
1,Bolivia,2,La Paz,12,Murillo,78,Mecapaca,334,PLACIDO HUANCA QUILLO,28,PODER DE LOS PUEBLOS ORIGINARIOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,335,ALBERTO CONDORI SIÑANI,18,JUNTOS AL LLAMADO DE LOS PUEBLOS,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,336,VICENTE MAMANI MULLISACA,29,SOBERANÍA INDÍGENA CAMPESINA UNIDAD Y SOLIDARIA - JIWASAN ARUSA,1,Alcalde
1,Bolivia,2,La Paz,29,Camacho,79,Mocomoco,337,VICTOR CACHI CHACON,13,VENCEREMOS,1,Alcalde
